stop_id,stop_name,Borough,Rides2019,Rides2020,Linked,node_link,stop_lat,stop_lon,ratio20to19,zRatio20to19
D07,Tremont Av,Bx,3052099,1433744,1,D07,40.85041,-73.905227,0.46975671496894433,0.6231376795301296
D08,174-175 Sts,Bx,1518260,788121,1,D08,40.8459,-73.910136,0.5190948849340693,1.1761531165050167
D09,170 St,Bx,2130461,1002095,1,D09,40.839306,-73.9134,0.4703653340755827,0.6299594923668599
D10,167 St,Bx,2734530,1422149,1,D10,40.833771,-73.91844,0.5200707251337524,1.1870909906666824
D11,161 St-Yankee Stadium,Bx,8254928,3221651,2,LINK_414,40.827905,-73.925651,0.3902700302171018,-0.2678026154341313
D12,155 St,M,1123868,546625,1,D12,40.830135,-73.938209,0.4863782935362516,0.8094435263239868
D13,145 St,M,7464653,3111334,2,LINK_A12,40.824783,-73.944216,0.41680892601437736,0.029663201934762837
D14,7 Av,M,5508778,1545234,1,D14,40.762862,-73.981637,0.28050395205615475,-1.4981347441309116
D15,47-50 Sts-Rockefeller Ctr,M,18604810,5826100,1,D15,40.758663,-73.981329,0.3131502014801549,-1.1322135941659637
D16,42 St-Bryant Pk,M,17213702,5405394,2,LINK_724,40.754222,-73.984569,0.3140169383668894,-1.1224986234141392
D17,34 St-Herald Sq,M,39385436,12826841,2,LINK_D17,40.749719,-73.987823,0.3256747240274298,-0.9918303105079167
D18,23 St,M,8619473,3100291,1,D18,40.742878,-73.992821,0.3596845189955349,-0.6106256237713096
D19,14 St,M,14736035,5057029,3,LINK_132,40.738228,-73.996209,0.3431743342086253,-0.7956828940535841
D20,W 4 St-Wash Sq,M,14063633,4503429,2,LINK_A32,40.732338,-74.000495,0.3202180403882837,-1.0529924956734615
D21,Broadway-Lafayette St,M,12455155,4062645,2,LINK_637,40.725297,-73.996204,0.32618180986105755,-0.9861465509751728
D22,Grand St,M,8024364,2908017,1,D22,40.718267,-73.993753,0.3623984405493071,-0.5802061632393162
D24,Atlantic Av-Barclays Ctr,B,13939794,5474265,3,LINK_235,40.68446,-73.97689,0.3927077401574227,-0.24047912068721447
D25,7 Av,B,3103599,1007948,1,D25,40.67705,-73.972367,0.32476747157090846,-1.0019994070521205
D26,Prospect Park,B,3323334,1261501,1,D26,40.661614,-73.962246,0.3795889910553679,-0.3875228957677433
D27,Parkside Av,B,1955051,861896,1,D27,40.655292,-73.961495,0.4408560185897964,0.2991992106268363
D28,Church Av,B,5061013,2181585,1,D28,40.650527,-73.962982,0.43105698404647447,0.18936503206411986
D29,Beverley Rd,B,1048249,453974,1,D29,40.644031,-73.964492,0.43307840026558575,0.21202242642045954
D30,Cortelyou Rd,B,1957538,835380,1,D30,40.640927,-73.963891,0.4267503363919372,0.14109322473413027
D31,Newkirk Plaza,B,3252504,1356510,1,D31,40.635082,-73.962793,0.41706635871931286,0.03254868106607566
D32,Avenue H,B,991766,395439,1,D32,40.62927,-73.961639,0.39872207758685013,-0.17306637627451646
D33,Avenue J,B,1775846,799621,1,D33,40.625039,-73.960803,0.45027609376038236,0.40478575732040467
D34,Avenue M,B,1691285,763258,1,D34,40.617618,-73.959399,0.45128881294400414,0.41613699597111514
D35,Kings Hwy,B,5938819,2588491,1,D35,40.60867,-73.957734,0.43585955389446956,0.24319546932940078
D37,Avenue U,B,2301941,979080,1,D37,40.5993,-73.955929,0.4253280166607224,0.12515090729041978
D38,Neck Rd,B,1362524,573448,1,D38,40.595246,-73.955161,0.42087185253250586,0.07520321862788101
D39,Sheepshead Bay,B,4169796,1772098,1,D39,40.586896,-73.954155,0.42498433976146555,0.1212987451458764
D40,Brighton Beach,B,3745994,1683782,1,D40,40.577621,-73.961376,0.44948870713621003,0.3959601977517658
D41,Ocean Pkwy,B,1033340,462998,1,D41,40.576312,-73.968501,0.4480596899374843,0.37994281058161844
D42,W 8 St-NY Aquarium,B,837836,315691,1,D42,40.576127,-73.975939,0.376793310385326,-0.4188587675375784
D43,Coney Island-Stillwell Av,B,4579191,1838369,1,D43,40.577422,-73.981233,0.4014615245356658,-0.1423608099241699
E01,World Trade Center,M,20820549,5930847,4,LINK_317,40.712582,-74.009781,0.28485545698146575,-1.449360146299856
F01,Jamaica-179 St,Q,6262449,2741359,1,F01,40.712646,-73.783817,0.43774552096152797,0.2643346583679642
F02,169 St,Q,2465120,1061564,1,F02,40.71047,-73.793604,0.4306338028169014,0.18462173184124278
F03,Parsons Blvd,Q,2086114,1089861,1,F03,40.707564,-73.803326,0.5224359742564404,1.2136022957690473
F04,Sutphin Blvd,Q,1345420,702013,1,F04,40.70546,-73.810708,0.5217798159682479,1.206247631769025
F05,Briarwood,Q,1501152,627403,1,F05,40.709179,-73.820574,0.41794768284624073,0.04242715543012364
F06,Kew Gardens-Union Tpke,Q,7625674,3054242,1,F06,40.714441,-73.831008,0.4005209244454982,-0.15290368920506628
F07,75 Av,Q,1059027,395084,1,F07,40.718331,-73.837324,0.37306319857756226,-0.46066837281466416
F09,Court Sq-23 St,Q,7033377,2368959,3,LINK_719,40.747846,-73.946,0.33681672402886975,-0.8669432706374485
F11,Lexington Av/53 St,M,18957465,5718725,2,LINK_630,40.757552,-73.969055,0.30166084969693996,-1.2609939867391786
F12,5 Av/53 St,M,7684091,2076871,1,F12,40.760167,-73.975224,0.27028193705670583,-1.6127099725125056
F15,Delancey St-Essex St,M,8861296,3388714,2,LINK_F15,40.718611,-73.988114,0.38241742517121646,-0.35581990131869295
F14,2 Av,M,5583944,1846978,1,F14,40.723402,-73.989938,0.33076585295268,-0.9347655087675427
F16,East Broadway,M,4460330,1622512,1,F16,40.713715,-73.990173,0.36376501290263275,-0.5648886999514321
F18,York St,B,3927129,1257103,1,F18,40.701397,-73.986751,0.32010738633744906,-1.0542327807979122
F20,Bergen St,B,3577496,1240354,1,F20,40.686145,-73.990862,0.34671010114336953,-0.7560516369996424
F21,Carroll St,B,3615019,1261245,1,F21,40.680303,-73.995048,0.3488902824577132,-0.7316146965316744
F23,4 Av-9 St,B,3924882,1531708,2,LINK_F23,40.670272,-73.989779,0.39025580896444784,-0.2679620168115301
F22,Smith-9 Sts,B,1435824,609725,1,F22,40.67358,-73.995959,0.4246516286118633,0.11756949450861585
F24,7 Av,B,3675218,1314989,1,F24,40.666271,-73.980305,0.35779891152035065,-0.6317607822619713
F25,15 St-Prospect Park,B,1964534,681492,1,F25,40.660365,-73.979493,0.34689753396988804,-0.7539507636487695
F26,Fort Hamilton Pkwy,B,1800167,633055,1,F26,40.650782,-73.975776,0.35166459556252283,-0.700518326823476
F27,Church Av,B,3051736,1368063,1,F27,40.644041,-73.979678,0.4482900880023698,0.3825252672601067
F29,Ditmas Av,B,1177275,538215,1,F29,40.636119,-73.978172,0.45717015990316623,0.4820590936273716
F30,18 Av,B,1113492,503136,1,F30,40.629755,-73.976971,0.45185416689118557,0.4224738637626651
F31,Avenue I,B,584129,262583,1,F31,40.625322,-73.976127,0.4495291279837159,0.39641326183302705
F32,Bay Pkwy,B,362802,167877,1,F32,40.620769,-73.975264,0.46272346899961964,0.5443043219932109
F33,Avenue N,B,877383,393183,1,F33,40.61514,-73.974197,0.4481315457445608,0.3807482188603952
F34,Avenue P,B,739804,333836,1,F34,40.608944,-73.973022,0.4512492498012987,0.41569354562289984
F35,Kings Hwy,B,1129071,488475,1,F35,40.603217,-73.972361,0.4326344401724958,0.20704622270124798
F36,Avenue U,B,547776,248310,1,F36,40.596063,-73.973357,0.453305730809674,0.43874396975255664
F38,Avenue X,B,758700,334714,1,F38,40.58962,-73.97425,0.44116778700408593,0.30269372098231095
F39,Neptune Av,B,428163,185099,1,F39,40.581011,-73.974574,0.432309657770522,0.20340584280721746
G05,Jamaica Center-Parsons/Archer,Q,10010419,4284646,1,G05,40.702147,-73.801109,0.42801864737130385,0.1553093083661392
G06,Sutphin Blvd-Archer Av-JFK Airport,Q,7354064,2951061,1,G06,40.700486,-73.807969,0.40128301847794634,-0.14436162603839084
G07,Jamaica-Van Wyck,Q,1412179,807093,1,G07,40.702566,-73.816859,0.5715231567669538,1.7638044963189643
G08,Forest Hills-71 Av,Q,8027234,3100667,1,G08,40.721691,-73.844521,0.3862684207287342,-0.31265534956222574
G09,67 Av,Q,2641450,1021518,1,G09,40.726523,-73.852719,0.3867262299116016,-0.3075239159177776
G10,63 Dr-Rego Park,Q,4753706,1954647,1,G10,40.729846,-73.861604,0.4111838216330585,-0.033386756336151326
G11,Woodhaven Blvd,Q,6381132,2634483,1,G11,40.733106,-73.869229,0.4128551172425206,-0.014653749570107656
G12,Grand Av-Newtown,Q,5730846,2394479,1,G12,40.737015,-73.877223,0.4178229531905063,0.04102910144639309
G13,Elmhurst Av,Q,3867341,1706575,1,G13,40.742454,-73.882017,0.44127864597406846,0.30393630297857893
G14,Jackson Hts-Roosevelt Av,Q,17077862,7523538,2,LINK_710,40.746644,-73.891338,0.4405433185957352,0.2956942584978856
G15,65 St,Q,1098148,465309,1,G15,40.749669,-73.898453,0.4237215748696897,0.10714482579873433
G16,Northern Blvd,Q,2008091,902165,1,G16,40.752885,-73.906006,0.4492649984487755,0.3934527201208739
G18,46 St,Q,2609445,1052114,1,G18,40.756312,-73.913333,0.4031945490324571,-0.1229359042161011
G19,Steinway St,Q,4715335,1768131,1,G19,40.756879,-73.92074,0.374974630646603,-0.43924375488384965
G20,36 St,Q,1383420,470766,1,G20,40.752039,-73.928781,0.3402914516198985,-0.8279961836563193
G21,Queens Plaza,Q,4334290,1422188,1,G21,40.748973,-73.937243,0.3281247909115449,-0.9643683108128663
G22,Court Sq,Q,7033377,2368959,3,LINK_719,40.746554,-73.943832,0.33681672402886975,-0.8669432706374485
G24,21 St,Q,535536,228383,1,G24,40.744065,-73.949724,0.4264568581757342,0.1378037232367938
G26,Greenpoint Av,B,3089912,1296681,1,G26,40.731352,-73.954449,0.41964981526982,0.0615058019766042
G29,Metropolitan Av,B,4696924,1780896,2,LINK_G29,40.712792,-73.951418,0.3791621921070045,-0.3923067458192641
G28,Nassau Av,B,3136229,1186206,1,G28,40.724635,-73.951277,0.3782268450422466,-0.4027907456535897
G30,Broadway,B,1506905,728238,1,G30,40.706092,-73.950308,0.4832673592562238,0.7745740797781218
G31,Flushing Av,B,732897,402100,1,G31,40.700377,-73.950234,0.5486446253702771,1.5073665083145436
G32,Myrtle-Willoughby Avs,B,1820637,789214,1,G32,40.694568,-73.949046,0.43348234711257655,0.21655013472948578
G33,Bedford-Nostrand Avs,B,2795387,1062724,1,G33,40.689627,-73.953522,0.3801706168054727,-0.38100364265038195
G34,Classon Av,B,1722852,667262,1,G34,40.688873,-73.96007,0.3873008244469055,-0.30108347339124947
G35,Clinton-Washington Avs,B,1609332,574939,1,G35,40.688089,-73.966839,0.35725319573587055,-0.6378775323001603
G36,Fulton St,B,1768601,743347,1,G36,40.687119,-73.975375,0.42030226150499744,0.06881885878646009
H01,Aqueduct Racetrack,Q,601436,168737,1,H01,40.668234,-73.834058,0.2805568672310936,-1.4975416352131694
H02,Aqueduct-N Conduit Av,Q,263422,107146,1,H02,40.668234,-73.834058,0.406746589123156,-0.08312224667066201
H03,Howard Beach-JFK Airport,Q,1171303,325750,1,H03,40.660476,-73.830301,0.27810908022945385,-1.5249780804499928
H04,Broad Channel,Q,90358,35837,1,H04,40.608382,-73.815925,0.39661125744261716,-0.19672587003489542
H06,Beach 67 St,Q,718008,366760,1,H06,40.590927,-73.796924,0.5108021080545063,1.0832020882640334
H07,Beach 60 St,Q,623826,313416,1,H07,40.592374,-73.788522,0.5024093256773523,0.9891301310548843
H08,Beach 44 St,Q,215701,109448,1,H08,40.592943,-73.776013,0.5074060852754507,1.0451371778211933
H09,Beach 36 St,Q,292305,149257,1,H09,40.595398,-73.768175,0.5106207557174869,1.0811693691345214
H10,Beach 25 St,Q,517164,258136,1,H10,40.600066,-73.761353,0.49913760431893944,0.9524584746484615
H11,Far Rockaway-Mott Av,Q,1347765,709394,1,H11,40.603995,-73.755405,0.5263484361146046,1.2574558032191543
H12,Beach 90 St,Q,348771,129188,1,H12,40.588034,-73.813641,0.3704092370065172,-0.49041576147872473
H13,Beach 98 St,Q,164130,63297,1,H13,40.585307,-73.820558,0.38565161762017913,-0.31956889420415613
H14,Beach 105 St,Q,88439,37750,1,H14,40.583209,-73.827559,0.42684788385214667,0.14218660236389755
H15,Rockaway Park-Beach 116 St,Q,228144,110133,1,H15,40.580903,-73.835592,0.48273458868083313,0.7686024283616767
J12,121 St,Q,675500,315015,1,J12,40.700492,-73.828294,0.46634344929681715,0.5848794991290922
J13,111 St,Q,350344,302101,1,J13,40.697418,-73.836345,0.8622981983422008,5.023006991907897
J14,104 St,Q,774888,365060,1,J14,40.695178,-73.84433,0.4711132447527901,0.6383425789358673
J15,Woodhaven Blvd,Q,1337787,681796,1,J15,40.693879,-73.851576,0.5096446594263512,1.070228624527384
J16,85 St-Forest Pkwy,Q,1061293,546685,1,J16,40.692435,-73.86001,0.5151122263126205,1.1315127964562772
J17,75 St-Elderts Ln,Q,1029388,516795,1,J17,40.691324,-73.867139,0.5020410185469425,0.9850018966917429
J19,Cypress Hills,B,420647,222325,1,J19,40.689941,-73.87255,0.528531048598944,1.2819199938777655
J20,Crescent St,B,1391945,677801,1,J20,40.683194,-73.873785,0.4869452456814026,0.8157983077947255
J21,Norwood Av,B,948571,454457,1,J21,40.68141,-73.880039,0.47909645139899915,0.7278237355137213
J22,Cleveland St,B,880879,436011,1,J22,40.679947,-73.884639,0.49497263528816104,0.9057746967505198
J23,Van Siclen Av,B,791691,416713,1,J23,40.678024,-73.891688,0.5263581372025197,1.2575645395459432
J27,Broadway Junction,B,2759349,1292868,3,LINK_A51,40.679498,-73.904512,0.4685409493326143,0.6095105594908306
J24,Alabama Av,B,628299,337011,1,J24,40.676992,-73.898654,0.5363863383516447,1.369967371764396
J28,Chauncey St,B,1076510,479409,1,J28,40.682893,-73.910456,0.4453363182878004,0.34941742701024703
J29,Halsey St,B,2120521,871012,1,J29,40.68637,-73.916559,0.41075377230407056,-0.03820703884276087
J30,Gates Av,B,2249791,957606,1,J30,40.68963,-73.92227,0.4256422040980696,0.1286725316854751
L01,8 Av,M,14239275,4463227,2,LINK_A31,40.739777,-74.002578,0.3134448207510565,-1.1289113029590938
L02,6 Av,M,14736035,5057029,3,LINK_132,40.737335,-73.996786,0.3431743342086253,-0.7956828940535841
L03,14 St-Union Sq,M,32385260,10830712,3,LINK_635,40.734789,-73.99073,0.33443338111227144,-0.8936573831676714
J31,Kosciuszko St,B,1779062,731320,1,J31,40.693342,-73.928814,0.41107055290934214,-0.03465634847517614
L05,3 Av,M,1700456,742241,1,L05,40.732849,-73.986122,0.43649526950418005,0.250320998021371
L06,1 Av,M,5345371,2177284,1,L06,40.730953,-73.981628,0.40732140014229135,-0.07667937764755432
L10,Lorimer St,B,4696924,1780896,2,LINK_G29,40.714063,-73.950275,0.3791621921070045,-0.3923067458192641
L08,Bedford Av,B,7836366,2873798,1,L08,40.717304,-73.956872,0.36672585226366405,-0.5317016183427997
L11,Graham Av,B,2709511,1039834,1,L11,40.714565,-73.944053,0.3837718318914372,-0.34063879863989394
L12,Grand St,B,1847219,809406,1,L12,40.711926,-73.94067,0.43817544102783695,0.2691534920114129
L13,Montrose Av,B,1933886,828023,1,L13,40.707739,-73.93985,0.4281653623843391,0.15695378904107754
L14,Morgan Av,B,2100475,866007,1,L14,40.706152,-73.933147,0.4122910294100144,-0.02097642589568172
L15,Jefferson St,B,2237997,912845,1,L15,40.706607,-73.922913,0.4078848184336261,-0.07036420599034886
L17,Myrtle-Wyckoff Avs,B,5927332,2704645,2,LINK_L17,40.699814,-73.911586,0.45630057503105953,0.4723122007374497
L16,DeKalb Av,B,3290894,1541784,1,L16,40.703811,-73.918425,0.4685000489228763,0.6090521201530983
L19,Halsey St,B,2176141,1005045,1,L19,40.695602,-73.904084,0.46184737110325114,0.534484426741006
L20,Wilson Av,B,1290221,587630,1,L20,40.688764,-73.904046,0.4554491052308093,0.4627683537729361
L22,Broadway Junction,B,2759349,1292868,3,LINK_A51,40.678856,-73.90324,0.4685409493326143,0.6095105594908306
L21,Bushwick Av-Aberdeen St,B,600188,298031,1,L21,40.682829,-73.905249,0.49656274367364894,0.9235977024327249
L24,Atlantic Av,B,469819,228515,1,L24,40.675345,-73.903097,0.4863894393372767,0.8095684559682899
L25,Sutter Av,B,1047762,483645,1,L25,40.669367,-73.901975,0.4615981491980049,0.5316909797823759
L26,Livonia Av,B,856615,446530,1,L26,40.664038,-73.900571,0.5212726837610828,1.2005633524504435
L27,New Lots Av,B,1254351,606925,1,L27,40.658733,-73.899232,0.48385579474963547,0.7811696610846557
L28,East 105 St,B,1001343,477302,1,L28,40.650573,-73.899485,0.4766618431446567,0.7005350065521577
L29,Canarsie-Rockaway Pkwy,B,3302691,1306173,1,L29,40.646654,-73.90185,0.39548749792214893,-0.20932172356383066
M01,Middle Village-Metropolitan Av,Q,1090449,514007,1,M01,40.711396,-73.889601,0.4713718844255898,0.6412415865758644
M04,Fresh Pond Rd,Q,1776084,841585,1,M04,40.706186,-73.895877,0.4738430164339074,0.6689396983698034
M05,Forest Av,Q,1310163,609687,1,M05,40.704423,-73.903077,0.46535202108439944,0.5737669040225659
M08,Myrtle-Wyckoff Avs,B,5927332,2704645,2,LINK_L17,40.69943,-73.912385,0.45630057503105953,0.4723122007374497
M06,Seneca Av,Q,1080829,474806,1,M06,40.702762,-73.90774,0.43929798330725767,0.2817357018829067
M09,Knickerbocker Av,B,1544093,659855,1,M09,40.698664,-73.919711,0.42734148785079656,0.14771924841053596
M10,Central Av,B,1472067,591081,1,M10,40.697857,-73.927397,0.4015313161697124,-0.14157853828688094
M11,Myrtle Av,B,3854024,1563366,1,M11,40.697207,-73.935657,0.4056451127444977,-0.09546833573906047
M12,Flushing Av,B,2773154,1256788,1,M12,40.70026,-73.941126,0.4531980553550218,0.4375370707401274
M13,Lorimer St,B,1747990,716035,1,M13,40.703869,-73.947408,0.4096333503052077,-0.05076548318180707
M14,Hewes St,B,1117566,468382,1,M14,40.70687,-73.953431,0.41910902801266325,0.05544429419189363
M18,Delancey St-Essex St,M,8861296,3388714,2,LINK_F15,40.718315,-73.987437,0.38241742517121646,-0.35581990131869295
M16,Marcy Av,B,4717791,1816258,1,M16,40.708359,-73.957757,0.38498059791118344,-0.32709013501733014
M19,Bowery,M,1325244,454326,1,M19,40.72028,-73.993915,0.3428244157302353,-0.799605016020597
M21,Chambers St,M,9065146,2710023,2,LINK_640,40.713243,-74.003401,0.2989497356137452,-1.2913819792501795
M20,Canal St,M,15861864,4881373,4,LINK_312,40.718092,-73.999892,0.307742709179703,-1.1928244096783054
M22,Fulton St,M,27715365,8855302,4,LINK_229,40.710374,-74.007582,0.31950876346026835,-1.0609425491626745
M23,Broad St,M,2172223,698480,1,M23,40.706476,-74.011056,0.32155078000739334,-1.0380542524561587
N02,8 Av,B,3801700,1424892,1,N02,40.635064,-74.011719,0.3748039035168477,-0.4411573795345376
N04,New Utrecht Av,B,1501183,718496,2,LINK_B16,40.624842,-73.996353,0.47861986180232524,0.7224817983431978
N03,Fort Hamilton Pkwy,B,1372278,780316,1,N03,40.631386,-74.005351,0.5686282225613177,1.7313561240774527
N05,18 Av,B,1179756,677764,1,N05,40.620671,-73.990414,0.5744950650812541,1.7971156462104958
N06,20 Av,B,1142086,486218,1,N06,40.61741,-73.985026,0.4257280099747304,0.12963430173917095
N07,Bay Pkwy,B,2071452,940309,1,N07,40.611815,-73.981848,0.45393714167646654,0.4458212479867672
N08,Kings Hwy,B,1371311,691832,1,N08,40.603923,-73.980353,0.5045040840480387,1.0126095936401562
N09,Avenue U,B,1019104,503937,1,N09,40.597473,-73.979137,0.49449025810908404,0.9003678884586325
N10,86 St,B,708542,365213,1,N10,40.592721,-73.97823,0.5154429800915119,1.1352201075643704
Q01,Canal St,M,15861864,4881373,4,LINK_312,40.718383,-74.00046,0.307742709179703,-1.1928244096783054
Q03,72 St,M,9528891,3752228,1,Q03,40.768799,-73.958424,0.39377383999879945,-0.22852955567386773
Q04,86 St,M,8378778,2913038,1,Q04,40.777891,-73.951787,0.3476685979745495,-0.7453081589924783
Q05,96 St,M,6154837,2353959,1,Q05,40.784318,-73.947152,0.38245675718138433,-0.3553790416596205
R01,Astoria-Ditmars Blvd,Q,5277341,1996236,1,R01,40.775036,-73.912034,0.3782654939296134,-0.4023575428949372
R03,Astoria Blvd,Q,723354,1053976,1,R03,40.770258,-73.917843,1.457068046903729,11.689588016989251
R04,30 Av,Q,5230182,1767179,1,R04,40.766779,-73.921479,0.33788097622606633,-0.8550144152644144
R05,Broadway,Q,3038655,1463280,1,R05,40.76182,-73.925508,0.48155516174096763,0.7553826169055421
R06,36 Av,Q,1933812,845827,1,R06,40.756804,-73.929575,0.4373884327949149,0.26033217370674405
R09,Queensboro Plaza,Q,5018211,1790223,2,LINK_718,40.750582,-73.940202,0.35674526240526755,-0.6435707911497707
R08,39 Av-Dutch Kills,Q,761816,382607,1,R08,40.752882,-73.932755,0.5022301973179876,0.9871223397647189
R11,Lexington Av/59 St,M,16760813,6273480,2,LINK_629,40.76266,-73.967258,0.3742944927552142,-0.44686719842615036
R13,5 Av/59 St,M,4995128,1672584,1,R13,40.764811,-73.973347,0.3348430710884686,-0.8890653019986483
R14,57 St-7 Av,M,11012550,3474824,1,R14,40.764664,-73.980658,0.3155330963310042,-1.1055045038584164
R15,49 St,M,7410041,1985474,1,R15,40.759901,-73.984139,0.2679437266271536,-1.6389182097323312
R17,34 St-Herald Sq,M,39385436,12826841,2,LINK_D17,40.749567,-73.98795,0.3256747240274298,-0.9918303105079167
R16,Times Sq-42 St,M,65020294,20341240,5,LINK_127,40.754672,-73.986754,0.31284447898682216,-1.1356403377675799
R18,28 St,M,4018310,1197468,1,R18,40.745494,-73.988691,0.2980028917629551,-1.3019948428051475
R20,14 St-Union Sq,M,32385260,10830712,3,LINK_635,40.735736,-73.990568,0.33443338111227144,-0.8936573831676714
R19,23 St,M,7085694,2020698,1,R19,40.741303,-73.989344,0.28517996966846154,-1.4457227895529454
R21,8 St-NYU,M,5434212,1549451,1,R21,40.730328,-73.992629,0.2851289202555955,-1.4462949857528324
R22,Prince St,M,4342692,1218279,1,R22,40.724329,-73.997702,0.2805354374659773,-1.4977818344529956
R23,Canal St,M,15861864,4881373,4,LINK_312,40.719527,-74.001775,0.307742709179703,-1.1928244096783054
R24,City Hall,M,1710380,536758,1,R24,40.713282,-74.006978,0.3138238286228791,-1.1246631274795198
R25,Cortlandt St,M,20820549,5930847,4,LINK_317,40.710668,-74.011029,0.28485545698146575,-1.449360146299856
R26,Rector St,M,2014996,594426,1,R26,40.70722,-74.013342,0.2950010818880037,-1.3356411495263976
R28,Court St,B,10135722,3356706,3,LINK_232,40.6941,-73.991777,0.33117581559557374,-0.9301703713665506
R29,Jay St-MetroTech,B,12238047,4048255,2,LINK_A41,40.69218,-73.985942,0.33079256845475424,-0.9344660634280819
R27,Whitehall St-South Ferry,M,10272682,3065053,2,LINK_142,40.703087,-74.012994,0.2983693060877383,-1.2978878242822252
R31,Atlantic Av-Barclays Ctr,B,13939794,5474265,3,LINK_235,40.683666,-73.97881,0.3927077401574227,-0.24047912068721447
R30,DeKalb Av,B,6708640,2419410,1,R30,40.690635,-73.981824,0.36064090486298267,-0.5999058068673364
R33,4 Av-9 St,B,3924882,1531708,2,LINK_F23,40.670847,-73.988302,0.39025580896444784,-0.2679620168115301
R32,Union St,B,2271983,808042,1,R32,40.677316,-73.98311,0.3556549498829877,-0.6557917481973061
R34,Prospect Av,B,1780893,676624,1,R34,40.665414,-73.992872,0.37993523473897645,-0.3836419633755222
R35,25 St,B,1153842,504579,1,R35,40.660397,-73.998091,0.43730337429214744,0.25937878072298265
R36,36 St,B,4254406,1924520,1,R36,40.655144,-74.003549,0.45235927177613044,0.4281354194884528
R39,45 St,B,2461410,1081234,1,R39,40.648939,-74.010006,0.4392742371242499,0.2814695386713038
R40,53 St,B,2797730,1368019,1,R40,40.645069,-74.014034,0.4889746330060442,0.8385450476701861
R41,59 St,B,3664480,1631566,1,R41,40.641362,-74.017881,0.44523806924857007,0.3483161856103181
R42,Bay Ridge Av,B,2354120,1023374,1,R42,40.634967,-74.023377,0.43471615720524015,0.23037950918785519
R43,77 St,B,1674582,700333,1,R43,40.629742,-74.02551,0.4182136198764826,0.04540795676691745
R44,86 St,B,3434888,1538353,1,R44,40.622687,-74.028398,0.44786118208221054,0.3777178008497058
S01,Franklin Av,B,4999385,1849090,3,LINK_239,40.680596,-73.955827,0.3698634932096648,-0.49653282549844824
R45,Bay Ridge-95 St,B,1743441,740055,1,R45,40.616622,-74.030876,0.42447952067205025,0.11564039280886022
S04,Botanic Garden,B,4999385,1849090,3,LINK_239,40.670343,-73.959245,0.3698634932096648,-0.49653282549844824
S03,Park Pl,B,519984,214950,1,S03,40.674772,-73.957624,0.41337810394165975,-0.00879176242788245
